ID,Name,Height,Image,Category,Source
674,Mao Zedong,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/1965-01_%E6%AF%9B%E6%B3%BD%E4%B8%9C_%E6%94%AF%E6%8C%81%E5%88%9A%E6%9E%9C%E5%8F%8D%E5%AF%B9%E7%BE%8E%E5%9B%BD.jpg/481px-1965-01_%E6%AF%9B%E6%B3%BD%E4%B8%9C_%E6%94%AF%E6%8C%81%E5%88%9A%E6%9E%9C%E5%8F%8D%E5%AF%B9%E7%BE%8E%E5%9B%BD.jpg,[Historical],[IMDb]
676,Kim Il-Sung,175.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Kim_Il_Sung_Portrait-2.jpg/190px-Kim_Il_Sung_Portrait-2.jpg,[Historical],[IMDb]
677,Benjamin Netanyahu,179.0,https://www.celebheights.com/tr/b/benjaminnetanyahu.jpg,[Politics],['Celeb Heights']
678,Boris Johnson,175.0,https://www.celebheights.com/tr/b/borisjohnson.jpg,[Politics],['Celeb Heights']
679,Ip Man,162.6,https://upload.wikimedia.org/wikipedia/commons/6/6c/Yip_Man.jpg,"[Historical,Sports]",[Google]
680, Pat Sajak,178.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Pat_Sajak_USMC-10583_%28cropped%29.jpg/250px-Pat_Sajak_USMC-10583_%28cropped%29.jpg,[Acting],[IMDb]
681,Steve Harvey,185.0,https://www.celebheights.com/tr/s/steveharvey.jpg,[Acting],['Celeb Heights']
682,Alex Trebek,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Alex_Trebek_%287269138454%29.jpg/250px-Alex_Trebek_%287269138454%29.jpg,[Acting],[IMDb]
683,George Orwell,188.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/George-orwell-BBC.jpg/250px-George-orwell-BBC.jpg,[Writers],[IMDb]
684,Ringo Starr,170.0,https://www.celebheights.com/tr/r/ringostarr.jpg,[Music],['Celeb Heights']
685,Freddie Mercury,175.0,https://www.celebheights.com/tr/f/freddiemercury.jpg,[Music],['Celeb Heights']
686,Kurt Cobain,175.0,https://www.celebheights.com/tr/k/kurtcobain.jpg,[Music],['Celeb Heights']
687,Joey Fatone,181.0,https://www.celebheights.com/tr/j/joeyfatone.jpg,[Music],['Celeb Heights']
688,Nick Carter,183.0,https://www.celebheights.com/tr/n/nickcarter.jpg,[Music],['Celeb Heights']
689,Liam Payne,175.0,https://www.celebheights.com/tr/l/liampayne.jpg,[Music],['Celeb Heights']
690,Jim Henson,185.0,https://www.celebheights.com/tr/j/jimhenson.jpg,[Acting],['Celeb Heights']
692,Mel Brooks,165.0,https://www.celebheights.com/tr/m/melbrooks.jpg,[Acting],['Celeb Heights']
693,Howey Mandel,175.0,https://upload.wikimedia.org/wikipedia/commons/a/a1/Howie_Mandel_%28cropped%29.jpg,[Acting],[IMDb]
694,Kevin O'Leary,179.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Kevin_O%27Leary_2012.jpg/182px-Kevin_O%27Leary_2012.jpg,"[Wealth,Acting]",[IMDb]
695,Marques Brownlee,188.0,https://www.celebheights.com/tr/m/marquesbrownlee.jpg,"[Tech,Influencers]",['Celeb Heights']
696,Rami Malek,170.0,https://www.celebheights.com/tr/r/ramimalek.jpg,[Acting],['Celeb Heights']
697,Laurence Fishburne,183.0,https://www.celebheights.com/tr/l/laurencefishburne.jpg,[Acting],['Celeb Heights']
698,Patrick Stewart,175.0,https://www.celebheights.com/tr/p/patrickstewart.jpg,[Acting],['Celeb Heights']
699,Paul Walker,188.0,https://www.celebheights.com/tr/p/paulwalker.jpg,[Acting],['Celeb Heights']
700,Ludacris,173.0,https://www.celebheights.com/tr/l/ludacris.jpg,"[Acting,Music]",['Celeb Heights']
701,Ja Rule,169.0,https://www.celebheights.com/tr/j/jarule.jpg,"[Acting,Music]",['Celeb Heights']
702,Brie Larson,170.0,https://www.celebheights.com/tr/b/brielarson.jpg,[Acting],['Celeb Heights']
703,Mark Strong,187.0,https://www.celebheights.com/tr/m/markstrong.jpg,[Acting],['Celeb Heights']
704,Reggie Fils-Aimé,185.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Reggie_Fils-Aime_-_Game_Developers_Conference_2011_-_Day_2_%281%29_%28cropped%29.jpg/250px-Reggie_Fils-Aime_-_Game_Developers_Conference_2011_-_Day_2_%281%29_%28cropped%29.jpg,[Tech],[IMDb]
705,Magnus Carlsen,178.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Magnus_Carlsen_in_2023.jpg/250px-Magnus_Carlsen_in_2023.jpg,[Sports],[IMDb]
706,Hikaru Nakamura,165.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Hikaru_Nakamura_%282016%29_crop.jpg/250px-Hikaru_Nakamura_%282016%29_crop.jpg,[Sports],[Google]
707,Meryl Streep,168.0,https://www.celebheights.com/tr/m/merylstreep.jpg,[Acting],['Celeb Heights']
708,Tina Fey,164.0,https://www.celebheights.com/tr/t/tinafey.jpg,[Acting],['Celeb Heights']
709,Will I Am,175.0,https://www.celebheights.com/tr/w/william.jpg,[Music],['Celeb Heights']
710,Stanley Tucci,173.0,https://www.celebheights.com/tr/s/stanleytucci.jpg,[Acting],['Celeb Heights']
711,Alan Walker,185.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Alan_Walker_visits_Spangdahlem.jpg/160px-Alan_Walker_visits_Spangdahlem.jpg,[Music],[IMDb]
712,Courteney Cox,165.0,https://www.celebheights.com/tr/c/courteneycox.jpg,[Acting],['Celeb Heights']
713,Cr1TiKaL,166.0,https://www.celebheights.com/tr/c/cr1tikal.jpg,[Influencers],['Celeb Heights']
714,FaZe Rug,168.0,https://www.celebheights.com/tr/f/fazerug.jpg,[Influencers],['Celeb Heights']
715,Wayne Gretzky,183.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Wgretz.jpg/175px-Wgretz.jpg,[Sports],[Google]
716,Harry Houdini,163.0,https://www.celebheights.com/tr/h/harryhoudini.jpg,[Magicians],['Celeb Heights']
717,David Copperfield,182.0,https://www.celebheights.com/tr/d/davidcopperfield.jpg,[Magicians],['Celeb Heights']
718,Criss Angel,180.0,https://www.celebheights.com/tr/c/crissangel.jpg,[Magicians],['Celeb Heights']
719,David Blaine,182.0,https://www.celebheights.com/tr/d/davidblaine.jpg,[Magicians],['Celeb Heights']
720,Penn Jillette,199.0,https://www.celebheights.com/tr/p/pennjillette.jpg,[Magicians],['Celeb Heights']
721,Raymond Teller,173.0,https://www.celebheights.com/tr/r/raymondteller.jpg,[Magicians],['Celeb Heights']
722,Nathan Fielder,177.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Nathan_Fielder.jpg/250px-Nathan_Fielder.jpg,[Acting],[IMDb]
723,Glen Powell,181.0,https://www.celebheights.com/tr/g/glenpowell.jpg,[Acting],['Celeb Heights']
724,James Gunn,183.0,https://www.celebheights.com/tr/j/jamesgunn.jpg,[Filmmakers],['Celeb Heights']
725,Bryan Cranston,175.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Bryan_Cranston_at_85th_Acamdey_Awards.jpg/250px-Bryan_Cranston_at_85th_Acamdey_Awards.jpg,[Acting],[Celeb Heights]
726,Aaron Paul,172.0,https://www.celebheights.com/tr/a/aaronpaul.jpg,[Acting],['Celeb Heights']
727,Bob Odenkirk,175.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Bob_Odenkirk_%2843602730951%29_%28cropped%29.jpg/189px-Bob_Odenkirk_%2843602730951%29_%28cropped%29.jpg,[Acting],[Celeb Heights]
728,David Tennant,185.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/DavidTennant2023b.jpg/160px-DavidTennant2023b.jpg,[Acting],[Celeb Heights]
729,Lewis Capaldi,175.0,https://www.celebheights.com/tr/l/lewiscapaldi.jpg,[Music],['Celeb Heights']
730,Peter Capaldi,182.0,https://upload.wikimedia.org/wikipedia/commons/c/c6/Peter_Capaldi_June_2014.jpg,[Acting],[Celeb Heights]
731,Billie Joe Armstrong,170.0,https://www.celebheights.com/tr/b/billiejoearmstrong.jpg,[Music],['Celeb Heights']
732,Rasputin,193.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Grigori_Rasputin_1916.jpg/167px-Grigori_Rasputin_1916.jpg,[Historical],[Google]
733,Lance Armstrong,175.0,https://www.celebheights.com/tr/l/lancearmstrong.jpg,[Sports],['Celeb Heights']
734,Mitt Romney,188.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Mitt_Romney_official_US_Senate_portrait.jpg/189px-Mitt_Romney_official_US_Senate_portrait.jpg,[Politics],[Google]
735,Stanley Kubrick,169.0,https://www.celebheights.com/tr/s/stanleykubrick.jpg,[Filmmakers],['Celeb Heights']
736,Christopher Nolan,181.0,https://www.celebheights.com/tr/c/christophernolan.jpg,[Filmmakers],['Celeb Heights']
737,David Fincher,184.0,https://www.celebheights.com/tr/d/davidfincher.jpg,[Filmmakers],['Celeb Heights']
738,George Lucas,168.0,https://www.celebheights.com/tr/g/georgelucas.jpg,[Filmmakers],['Celeb Heights']
739,Charlie Chaplin,163.0,https://www.celebheights.com/tr/c/charliechaplin.jpg,[Filmmakers],['Celeb Heights']
740,Zack Snyder,170.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Zack_Snyder.jpg/174px-Zack_Snyder.jpg,[Filmmakers],[IMDb]
741,Dylan Minnette,171.0,https://www.celebheights.com/tr/d/dylanminnette.jpg,[Acting],['Celeb Heights']
742,Emily Blunt,169.0,https://www.celebheights.com/tr/e/emilyblunt.jpg,[Acting],['Celeb Heights']
743,Jackson Wang,174.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Jackson_Wang_%22M.I.A%22_teaser_2.jpg/250px-Jackson_Wang_%22M.I.A%22_teaser_2.jpg,[Music],[IMDb]
744,Pope John Paul II,178.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/George_H_W_Bush_and_Pope_John_Paul_II_%28cropped%29.jpg/250px-George_H_W_Bush_and_Pope_John_Paul_II_%28cropped%29.jpg,[Politics],[IMDb]
745,Pope Benedict XVI,170.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Benedykt_xvi-crop.jpg/250px-Benedykt_xvi-crop.jpg,[Politics],[IMDb]
746,Kim Chae-won,163.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/240329_Kim_Chae-won_%281%29.jpg/250px-240329_Kim_Chae-won_%281%29.jpg,[K-pop],[IMDb]
